word,form1,form2,form3,form4,form5,form6,form7,form8,form9,form10
reiterate,reiterated,reiterating,reiterates,,,,,,,
ponder,pondered,pondering,ponders,,,,,,,
migrate,migrated,migrating,migrates,,,,,,,
migrate,migrated,migrating,migrates,,,,,,,
pirate,pirates,pirated,pirating,,,,,,,
pirate,pirates,pirated,pirating,,,,,,,
coke,cokes,coking,coked,,,,,,,
ginger,gingers,gingering,gingered,,,,,,,
pluck,plucked,plucking,plucks,,,,,,,
pluck,plucked,plucking,plucks,,,,,,,
pluck,plucked,plucking,plucks,,,,,,,
pluck,plucked,plucking,plucks,,,,,,,
pluck,plucked,plucking,plucks,,,,,,,
pluck,plucked,plucking,plucks,,,,,,,
compass,compasses,compassed,,,,,,,,
compass,compasses,compassed,,,,,,,,
compass,compasses,compassed,,,,,,,,
frustrate,frustrated,frustrates,frustrating,,,,,,,
frustrate,frustrated,frustrates,frustrating,,,,,,,
kidnap,kidnapped,kidnapping,kidnaps,,,,,,,
unlock,unlocked,unlocking,unlocks,,,,,,,
unlock,unlocked,unlocking,unlocks,,,,,,,
unlock,unlocked,unlocking,unlocks,,,,,,,
wed,wedded,weds,wedding,wed,,,,,,
wed,wedded,weds,wedding,wed,,,,,,
exacerbate,exacerbated,exacerbating,exacerbates,,,,,,,
exacerbate,exacerbated,exacerbating,exacerbates,,,,,,,
partition,partitions,partitioned,partitioning,,,,,,,
partition,partitions,partitioned,partitioning,,,,,,,
stereotype,stereotypes,stereotyping,stereotyped,,,,,,,
clap,clapped,clapping,claps,,,,,,,
clap,clapped,clapping,claps,,,,,,,
clap,clapped,clapping,claps,,,,,,,
clap,clapped,clapping,claps,,,,,,,
clap,clapped,clapping,claps,,,,,,,
clap,clapped,clapping,claps,,,,,,,
clap,clapped,clapping,claps,,,,,,,
hawk,hawks,hawking,hawked,,,,,,,
hawk,hawks,hawking,hawked,,,,,,,
hawk,hawks,hawking,hawked,,,,,,,
carpenter,carpenters,carpentering,carpentered,,,,,,,
garrison,garrisons,garrisoned,garrisoning,,,,,,,
sling,slung,slings,slinging,,,,,,,
telescope,telescopes,telescoped,telescoping,,,,,,,
telescope,telescopes,telescoped,telescoping,,,,,,,
usher,ushered,ushering,ushers,,,,,,,
plump,plumped,plumping,plumper,plumps,plumpest,,,,,
plump,plumped,plumping,plumper,plumps,plumpest,,,,,
plump,plumped,plumping,plumper,plumps,plumpest,,,,,
plump,plumped,plumping,plumper,plumps,plumpest,,,,,
smear,smeared,smears,smearing,,,,,,,
smear,smeared,smears,smearing,,,,,,,
smear,smeared,smears,smearing,,,,,,,
smear,smeared,smears,smearing,,,,,,,
barge,barges,barged,barging,,,,,,,
barge,barges,barged,barging,,,,,,,
erode,eroded,eroding,erodes,,,,,,,
erode,eroded,eroding,erodes,,,,,,,
lurk,lurking,lurked,lurks,,,,,,,
lurk,lurking,lurked,lurks,,,,,,,
lurk,lurking,lurked,lurks,,,,,,,
menace,menaces,menaced,menacing,,,,,,,
menace,menaces,menaced,menacing,,,,,,,
menace,menaces,menaced,menacing,,,,,,,
compost,composts,composted,composting,,,,,,,
zip,zips,zipped,zipping,,,,,,,
zip,zips,zipped,zipping,,,,,,,
dwell,dwelt,dwells,dwelling,dwelled,,,,,,
dwell,dwelt,dwells,dwelling,dwelled,,,,,,
dwell,dwelt,dwells,dwelling,dwelled,,,,,,
dwell,dwelt,dwells,dwelling,dwelled,,,,,,
blossom,blossomed,blossoms,blossoming,,,,,,,
blossom,blossomed,blossoms,blossoming,,,,,,,
commend,commended,commends,commending,,,,,,,
commend,commended,commends,commending,,,,,,,
commend,commended,commends,commending,,,,,,,
commend,commended,commends,commending,,,,,,,
commend,commended,commends,commending,,,,,,,
conserve,conserved,conserving,conserves,,,,,,,
conserve,conserved,conserving,conserves,,,,,,,
conserve,conserved,conserving,conserves,,,,,,,
conserve,conserved,conserving,conserves,,,,,,,
cram,crammed,cramming,crams,,,,,,,
cram,crammed,cramming,crams,,,,,,,
cram,crammed,cramming,crams,,,,,,,
cram,crammed,cramming,crams,,,,,,,
precipitate,precipitated,precipitating,precipitates,,,,,,,
precipitate,precipitated,precipitating,precipitates,,,,,,,
precipitate,precipitated,precipitating,precipitates,,,,,,,
precipitate,precipitated,precipitating,precipitates,,,,,,,
precipitate,precipitated,precipitating,precipitates,,,,,,,
fin,fins,finned,finning,,,,,,,
fin,fins,finned,finning,,,,,,,
fin,fins,finned,finning,,,,,,,
sponge,sponges,sponged,sponging,,,,,,,
sponge,sponges,sponged,sponging,,,,,,,
sponge,sponges,sponged,sponging,,,,,,,
sponge,sponges,sponged,sponging,,,,,,,
sponge,sponges,sponged,sponging,,,,,,,
draught,draughts,draughting,draughted,,,,,,,
junk,junks,junked,junking,junker,,,,,,
carbonate,carbonates,carbonated,carbonating,,,,,,,
carbonate,carbonates,carbonated,carbonating,,,,,,,
despise,despised,despising,despises,,,,,,,
paddle,paddling,paddled,paddles,,,,,,,
paddle,paddling,paddled,paddles,,,,,,,
paddle,paddling,paddled,paddles,,,,,,,
paddle,paddling,paddled,paddles,,,,,,,
paddle,paddling,paddled,paddles,,,,,,,
paddle,paddling,paddled,paddles,,,,,,,
rehearse,rehearsed,rehearsing,rehearses,,,,,,,
ratify,ratified,ratifying,ratifies,,,,,,,
starve,starved,starving,starves,starveing,,,,,,
starve,starved,starving,starves,starveing,,,,,,
starve,starved,starving,starves,starveing,,,,,,
starve,starved,starving,starves,starveing,,,,,,
starve,starved,starving,starves,starveing,,,,,,
butt,butts,butting,butted,,,,,,,
butt,butts,butting,butted,,,,,,,
butt,butts,butting,butted,,,,,,,
detach,detached,detaching,detaches,,,,,,,
detach,detached,detaching,detaches,,,,,,,
detach,detached,detaching,detaches,,,,,,,
ramp,ramps,ramping,ramped,,,,,,,
ramp,ramps,ramping,ramped,,,,,,,
ramp,ramps,ramping,ramped,,,,,,,
ramp,ramps,ramping,ramped,,,,,,,
ramp,ramps,ramping,ramped,,,,,,,
turf,turfed,turfs,turfing,turves,,,,,,
devastate,devastated,devastating,devastates,,,,,,,
devastate,devastated,devastating,devastates,,,,,,,
curry,curries,currys,currying,curried,,,,,,
curry,curries,currys,currying,curried,,,,,,
curry,curries,currys,currying,curried,,,,,,
mumble,mumbled,mumbling,mumbles,,,,,,,
mumble,mumbled,mumbling,mumbles,,,,,,,
spear,spears,speared,spearing,,,,,,,
spear,spears,speared,spearing,,,,,,,
burrow,burrows,burrowing,burrowed,,,,,,,
cane,canes,caned,caning,,,,,,,
conquer,conquered,conquering,conquers,,,,,,,
conquer,conquered,conquering,conquers,,,,,,,
conquer,conquered,conquering,conquers,,,,,,,
rake,raked,raking,rakes,,,,,,,
rake,raked,raking,rakes,,,,,,,
rake,raked,raking,rakes,,,,,,,
rake,raked,raking,rakes,,,,,,,
rake,raked,raking,rakes,,,,,,,
rake,raked,raking,rakes,,,,,,,
center,centers,centered,centering,,,,,,,
center,centers,centered,centering,,,,,,,
center,centers,centered,centering,,,,,,,
flutter,fluttered,fluttering,flutters,,,,,,,
flutter,fluttered,fluttering,flutters,,,,,,,
flutter,fluttered,fluttering,flutters,,,,,,,
flutter,fluttered,fluttering,flutters,,,,,,,
mantle,mantles,mantled,mantling,,,,,,,
mantle,mantles,mantled,mantling,,,,,,,
howl,howled,howling,howls,,,,,,,
howl,howled,howling,howls,,,,,,,
howl,howled,howling,howls,,,,,,,
howl,howled,howling,howls,,,,,,,
rave,raving,raves,raved,,,,,,,
rave,raving,raves,raved,,,,,,,
rave,raving,raves,raved,,,,,,,
pierce,pierced,piercing,pierces,,,,,,,
pierce,pierced,piercing,pierces,,,,,,,
pierce,pierced,piercing,pierces,,,,,,,
pierce,pierced,piercing,pierces,,,,,,,
pierce,pierced,piercing,pierces,,,,,,,
reconstruct,reconstructed,reconstructing,reconstructs,,,,,,,
reconstruct,reconstructed,reconstructing,reconstructs,,,,,,,
reconstruct,reconstructed,reconstructing,reconstructs,,,,,,,
reconstruct,reconstructed,reconstructing,reconstructs,,,,,,,
reconstruct,reconstructed,reconstructing,reconstructs,,,,,,,
commemorate,commemorated,commemorating,commemorates,,,,,,,
commemorate,commemorated,commemorating,commemorates,,,,,,,
commemorate,commemorated,commemorating,commemorates,,,,,,,
hinder,hindered,hindering,hinders,,,,,,,
hinder,hindered,hindering,hinders,,,,,,,
hinder,hindered,hindering,hinders,,,,,,,
impair,impaired,impairs,impairing,,,,,,,
impair,impaired,impairs,impairing,,,,,,,
buffet,buffets,buffetted,buffeting,buffeted,,,,,,
buffet,buffets,buffetted,buffeting,buffeted,,,,,,
crow,crows,crowed,crowing,crew,,,,,,
crow,crows,crowed,crowing,crew,,,,,,
crow,crows,crowed,crowing,crew,,,,,,
hinge,hinges,hinged,hingeing,hinging,,,,,,
stump,stumps,stumped,stumping,,,,,,,
stump,stumps,stumped,stumping,,,,,,,
stump,stumps,stumped,stumping,,,,,,,
stump,stumps,stumped,stumping,,,,,,,
underpin,underpinned,underpinning,underpins,,,,,,,
underpin,underpinned,underpinning,underpins,,,,,,,
flatten,flattened,flattening,flattens,,,,,,,
flatten,flattened,flattening,flattens,,,,,,,
flatten,flattened,flattening,flattens,,,,,,,
gallop,galloped,galloping,gallops,,,,,,,
gallop,galloped,galloping,gallops,,,,,,,
gallop,galloped,galloping,gallops,,,,,,,
slit,slits,slitting,slitted,,,,,,,
slit,slits,slitting,slitted,,,,,,,
twitch,twitched,twitching,twitches,,,,,,,
twitch,twitched,twitching,twitches,,,,,,,
twitch,twitched,twitching,twitches,,,,,,,
twitch,twitched,twitching,twitches,,,,,,,
twitch,twitched,twitching,twitches,,,,,,,
reappear,reappeared,reappears,reappearing,,,,,,,
misuse,misused,misusing,misuses,,,,,,,
misuse,misused,misusing,misuses,,,,,,,
blot,blotted,blotting,blots,,,,,,,
blot,blotted,blotting,blots,,,,,,,
caress,caressing,caressed,caresses,,,,,,,
irritate,irritated,irritates,irritating,,,,,,,
irritate,irritated,irritates,irritating,,,,,,,
irritate,irritated,irritates,irritating,,,,,,,
bulge,bulging,bulged,bulges,,,,,,,
bulge,bulging,bulged,bulges,,,,,,,
bulge,bulging,bulged,bulges,,,,,,,
bulge,bulging,bulged,bulges,,,,,,,
duplicate,duplicated,duplicating,duplicates,,,,,,,
duplicate,duplicated,duplicating,duplicates,,,,,,,
duplicate,duplicated,duplicating,duplicates,,,,,,,
duplicate,duplicated,duplicating,duplicates,,,,,,,
gin,gins,ginned,,,,,,,,
gin,gins,ginned,,,,,,,,
dismay,dismayed,dismaying,dismays,,,,,,,
dismay,dismayed,dismaying,dismays,,,,,,,
encode,encoded,encoding,encodes,,,,,,,
loaf,loaves,loafing,loafed,loafs,,,,,,
loaf,loaves,loafing,loafed,loafs,,,,,,
bribe,bribes,bribed,bribing,,,,,,,
paste,pasted,pastes,pasting,,,,,,,
paste,pasted,pastes,pasting,,,,,,,
paste,pasted,pastes,pasting,,,,,,,
wink,winked,winking,winks,,,,,,,
wink,winked,winking,winks,,,,,,,
wink,winked,winking,winks,,,,,,,
wink,winked,winking,winks,,,,,,,
chatter,chattering,chattered,chatters,,,,,,,
chatter,chattering,chattered,chatters,,,,,,,
chatter,chattering,chattered,chatters,,,,,,,
chatter,chattering,chattered,chatters,,,,,,,
chatter,chattering,chattered,chatters,,,,,,,
inset,insets,insetting,insetted,,,,,,,
canopy,canopies,canopied,,,,,,,,
collaborate,collaborated,collaborating,collaborates,,,,,,,
collaborate,collaborated,collaborating,collaborates,,,,,,,
accession,accessions,accessioned,accessioning,,,,,,,
annoy,annoyed,annoys,annoying,,,,,,,
peck,pecking,pecked,pecks,,,,,,,
peck,pecking,pecked,pecks,,,,,,,
peck,pecking,pecked,pecks,,,,,,,
peck,pecking,pecked,pecks,,,,,,,
peck,pecking,pecked,pecks,,,,,,,
refine,refined,refining,refines,,,,,,,
refine,refined,refining,refines,,,,,,,
refine,refined,refining,refines,,,,,,,
refine,refined,refining,refines,,,,,,,
refine,refined,refining,refines,,,,,,,
refine,refined,refining,refines,,,,,,,
refrain,refrained,refraining,refrains,,,,,,,
refrain,refrained,refraining,refrains,,,,,,,
stifle,stifled,stifling,stifles,,,,,,,
stifle,stifled,stifling,stifles,,,,,,,
stifle,stifled,stifling,stifles,,,,,,,
stifle,stifled,stifling,stifles,,,,,,,
vent,vents,vented,venting,,,,,,,
vent,vents,vented,venting,,,,,,,
preface,prefaced,prefaces,prefacing,,,,,,,
visa,visas,,,,,,,,,
visa,visas,,,,,,,,,
deduct,deducted,deducting,deducts,,,,,,,
deduct,deducted,deducting,deducts,,,,,,,
deduct,deducted,deducting,deducts,,,,,,,
grate,grated,grates,grating,,,,,,,
grate,grated,grates,grating,,,,,,,
grate,grated,grates,grating,,,,,,,
grate,grated,grates,grating,,,,,,,
grate,grated,grates,grating,,,,,,,
unfold,unfolded,unfolding,unfolds,,,,,,,
unfold,unfolded,unfolding,unfolds,,,,,,,
unfold,unfolded,unfolding,unfolds,,,,,,,
unfold,unfolded,unfolding,unfolds,,,,,,,
ripple,ripples,rippled,rippling,,,,,,,
ripple,ripples,rippled,rippling,,,,,,,
deduce,deduced,deducing,deduces,,,,,,,
deduce,deduced,deducing,deduces,,,,,,,
evacuate,evacuated,evacuating,evacuates,,,,,,,
evacuate,evacuated,evacuating,evacuates,,,,,,,
evacuate,evacuated,evacuating,evacuates,,,,,,,
evacuate,evacuated,evacuating,evacuates,,,,,,,
evacuate,evacuated,evacuating,evacuates,,,,,,,
treble,trebled,trebles,trebling,,,,,,,
treble,trebled,trebles,trebling,,,,,,,
flake,flakes,flaking,flaked,,,,,,,
flake,flakes,flaking,flaked,,,,,,,
flake,flakes,flaking,flaked,,,,,,,
crumble,crumbled,crumbling,crumbles,,,,,,,
crumble,crumbled,crumbling,crumbles,,,,,,,
crumble,crumbled,crumbling,crumbles,,,,,,,
jelly,jellies,jellied,jellys,,,,,,,
gutter,gutters,guttered,guttering,,,,,,,
gutter,gutters,guttered,guttering,,,,,,,
gutter,gutters,guttered,guttering,,,,,,,
gutter,gutters,guttered,guttering,,,,,,,
sod,sods,sodding,sodded,,,,,,,
verify,verified,verifying,verifies,,,,,,,
verify,verified,verifying,verifies,,,,,,,
verify,verified,verifying,verifies,,,,,,,
verify,verified,verifying,verifies,,,,,,,
fatigue,fatigues,fatigued,fatiguing,,,,,,,
fatigue,fatigues,fatigued,fatiguing,,,,,,,
salute,saluted,salutes,saluting,,,,,,,
salute,saluted,salutes,saluting,,,,,,,
salute,saluted,salutes,saluting,,,,,,,
salute,saluted,salutes,saluting,,,,,,,
salute,saluted,salutes,saluting,,,,,,,
salute,saluted,salutes,saluting,,,,,,,
tee,tees,teeing,teed,,,,,,,
tee,tees,teeing,teed,,,,,,,
lavish,lavished,lavishing,lavishes,,,,,,,
crunch,crunched,crunching,crunches,,,,,,,
crunch,crunched,crunching,crunches,,,,,,,
crunch,crunched,crunching,crunches,,,,,,,
crunch,crunched,crunching,crunches,,,,,,,
confide,confided,confiding,confides,,,,,,,
confide,confided,confiding,confides,,,,,,,
riddle,riddled,riddles,riddling,,,,,,,
riddle,riddled,riddles,riddling,,,,,,,
riddle,riddled,riddles,riddling,,,,,,,
riddle,riddled,riddles,riddling,,,,,,,
riddle,riddled,riddles,riddling,,,,,,,
dine,dined,dining,dines,,,,,,,
dine,dined,dining,dines,,,,,,,
wallpaper,wallpapers,wallpapering,wallpapered,,,,,,,
contour,contours,contouring,contoured,,,,,,,
collide,collided,colliding,collides,,,,,,,
collide,collided,colliding,collides,,,,,,,
collide,collided,colliding,collides,,,,,,,
loosen,loosened,loosening,loosens,,,,,,,
loosen,loosened,loosening,loosens,,,,,,,
loosen,loosened,loosening,loosens,,,,,,,
loosen,loosened,loosening,loosens,,,,,,,
loosen,loosened,loosening,loosens,,,,,,,
loosen,loosened,loosening,loosens,,,,,,,
loosen,loosened,loosening,loosens,,,,,,,
rick,ricks,ricked,ricking,,,,,,,
rick,ricks,ricked,ricking,,,,,,,
rouge,rouges,rouged,rouging,rougeing,,,,,,
slum,slums,slumming,slummed,,,,,,,
align,aligned,aligning,aligns,,,,,,,
align,aligned,aligning,aligns,,,,,,,
align,aligned,aligning,aligns,,,,,,,
align,aligned,aligning,aligns,,,,,,,
sprint,sprinted,sprinting,sprints,,,,,,,
vomit,vomiting,vomited,vomits,,,,,,,
crab,crabs,crabbed,crabbing,,,,,,,
crab,crabs,crabbed,crabbing,,,,,,,
crab,crabs,crabbed,crabbing,,,,,,,
crab,crabs,crabbed,crabbing,,,,,,,
elicit,elicited,eliciting,elicits,,,,,,,
elicit,elicited,eliciting,elicits,,,,,,,
elicit,elicited,eliciting,elicits,,,,,,,
empower,empowered,empowers,empowering,,,,,,,
empower,empowered,empowers,empowering,,,,,,,
implicate,implicated,implicating,implicates,,,,,,,
implicate,implicated,implicating,implicates,,,,,,,
gloss,glossed,glosses,glossing,,,,,,,
gloss,glossed,glosses,glossing,,,,,,,
gloss,glossed,glosses,glossing,,,,,,,
gloss,glossed,glosses,glossing,,,,,,,
torment,tormented,tormenting,torments,,,,,,,
torment,tormented,tormenting,torments,,,,,,,
torment,tormented,tormenting,torments,,,,,,,
beetle,beetles,beetling,beetled,,,,,,,
beetle,beetles,beetling,beetled,,,,,,,
beetle,beetles,beetling,beetled,,,,,,,
imitate,imitating,imitated,imitates,,,,,,,
imitate,imitating,imitated,imitates,,,,,,,
imitate,imitating,imitated,imitates,,,,,,,
restructure,restructuring,restructured,restructures,,,,,,,
sprinkle,sprinkled,sprinkling,sprinkles,,,,,,,
sprinkle,sprinkled,sprinkling,sprinkles,,,,,,,
sprinkle,sprinkled,sprinkling,sprinkles,,,,,,,
sprinkle,sprinkled,sprinkling,sprinkles,,,,,,,
flip,flipped,flips,flipping,,,,,,,
flip,flipped,flips,flipping,,,,,,,
flip,flipped,flips,flipping,,,,,,,
flip,flipped,flips,flipping,,,,,,,
flip,flipped,flips,flipping,,,,,,,
flip,flipped,flips,flipping,,,,,,,
flip,flipped,flips,flipping,,,,,,,
flip,flipped,flips,flipping,,,,,,,
flip,flipped,flips,flipping,,,,,,,
rhyme,rhymes,rhyming,rhymed,,,,,,,
rhyme,rhymes,rhyming,rhymed,,,,,,,
clinch,clinched,clinching,clinches,,,,,,,
clinch,clinched,clinching,clinches,,,,,,,
clinch,clinched,clinching,clinches,,,,,,,
clinch,clinched,clinching,clinches,,,,,,,
clinch,clinched,clinching,clinches,,,,,,,
clinch,clinched,clinching,clinches,,,,,,,
honeymoon,honeymoons,honeymooning,honeymooned,,,,,,,
lurch,lurched,lurching,lurches,,,,,,,
lurch,lurched,lurching,lurches,,,,,,,
lurch,lurched,lurching,lurches,,,,,,,
lurch,lurched,lurching,lurches,,,,,,,
lurch,lurched,lurching,lurches,,,,,,,
rinse,rinsed,rinsing,rinses,,,,,,,
rinse,rinsed,rinsing,rinses,,,,,,,
rinse,rinsed,rinsing,rinses,,,,,,,
withstand,withstood,withstanding,withstands,,,,,,,
withstand,withstood,withstanding,withstands,,,,,,,
slack,slacks,slacking,slacker,slackest,slacked,,,,,
slack,slacks,slacking,slacker,slackest,slacked,,,,,
slack,slacks,slacking,slacker,slackest,slacked,,,,,
slack,slacks,slacking,slacker,slackest,slacked,,,,,
slack,slacks,slacking,slacker,slackest,slacked,,,,,
slack,slacks,slacking,slacker,slackest,slacked,,,,,
slack,slacks,slacking,slacker,slackest,slacked,,,,,
slack,slacks,slacking,slacker,slackest,slacked,,,,,
bum,bums,bumming,bummed,,,,,,,
bum,bums,bumming,bummed,,,,,,,
remit,remitted,remits,remitting,,,,,,,
remit,remitted,remits,remitting,,,,,,,
remit,remitted,remits,remitting,,,,,,,
remit,remitted,remits,remitting,,,,,,,
remit,remitted,remits,remitting,,,,,,,
remit,remitted,remits,remitting,,,,,,,
remit,remitted,remits,remitting,,,,,,,
wail,wailed,wailing,wails,,,,,,,
wail,wailed,wailing,wails,,,,,,,
shark,sharks,sharking,sharked,,,,,,,
shark,sharks,sharking,sharked,,,,,,,
alleviate,alleviated,alleviating,alleviates,,,,,,,
alleviate,alleviated,alleviating,alleviates,,,,,,,
dummy,dummies,dummied,dummying,dummys,,,,,,
glide,gliding,glided,glides,,,,,,,
glide,gliding,glided,glides,,,,,,,
glide,gliding,glided,glides,,,,,,,
plank,planks,planked,planking,,,,,,,
plank,planks,planked,planking,,,,,,,
plank,planks,planked,planking,,,,,,,
ascribe,ascribed,ascribing,ascribes,,,,,,,
sharpen,sharpened,sharpening,sharpens,,,,,,,
sharpen,sharpened,sharpening,sharpens,,,,,,,
sharpen,sharpened,sharpening,sharpens,,,,,,,
sharpen,sharpened,sharpening,sharpens,,,,,,,
sharpen,sharpened,sharpening,sharpens,,,,,,,
sharpen,sharpened,sharpening,sharpens,,,,,,,
sharpen,sharpened,sharpening,sharpens,,,,,,,
sharpen,sharpened,sharpening,sharpens,,,,,,,
authorize,authorized,authorizing,authorizes,,,,,,,
authorize,authorized,authorizing,authorizes,,,,,,,
avert,averted,averting,averts,,,,,,,
avert,averted,averting,averts,,,,,,,
disgrace,disgraced,disgracing,disgraces,,,,,,,
disgrace,disgraced,disgracing,disgraces,,,,,,,
disgrace,disgraced,disgracing,disgraces,,,,,,,
applaud,applauded,applauding,applauds,,,,,,,
applaud,applauded,applauding,applauds,,,,,,,
reconsider,reconsidered,reconsidering,reconsiders,,,,,,,
reconsider,reconsidered,reconsidering,reconsiders,,,,,,,
testify,testified,testifies,testifying,,,,,,,
testify,testified,testifies,testifying,,,,,,,
clown,clowns,clowning,clowned,,,,,,,
gull,gulls,gulled,,,,,,,,
gull,gulls,gulled,,,,,,,,
gum,gums,gummed,gumming,,,,,,,
gum,gums,gummed,gumming,,,,,,,
startle,startled,startling,startles,,,,,,,
startle,startled,startling,startles,,,,,,,
purport,purports,purporting,purported,,,,,,,
purport,purports,purporting,purported,,,,,,,
roam,roaming,roamed,roams,,,,,,,
shriek,shrieked,shrieking,shrieks,,,,,,,
snail,snails,,,,,,,,,
canoe,canoes,canoeing,canoed,,,,,,,
conjure,conjured,conjures,conjuring,,,,,,,
conjure,conjured,conjures,conjuring,,,,,,,
conjure,conjured,conjures,conjuring,,,,,,,
mop,mopped,mopping,mops,,,,,,,
mop,mopped,mopping,mops,,,,,,,
oversee,overseeing,oversees,oversaw,overseen,,,,,,
snort,snorted,snorting,snorts,,,,,,,
snort,snorted,snorting,snorts,,,,,,,
snort,snorted,snorting,snorts,,,,,,,
snort,snorted,snorting,snorts,,,,,,,
snort,snorted,snorting,snorts,,,,,,,
spotlight,spotlights,spotlighting,spotlighted,,,,,,,
spotlight,spotlights,spotlighting,spotlighted,,,,,,,
conglomerate,conglomerates,conglomerating,,,,,,,,
repeal,repealed,repealing,repeals,repealling,,,,,,
anguish,anguishing,anguishes,anguished,,,,,,,
anguish,anguishing,anguishes,anguished,,,,,,,
flux,fluxes,fluxed,fluxing,,,,,,,
flux,fluxes,fluxed,fluxing,,,,,,,
flux,fluxes,fluxed,fluxing,,,,,,,
accrue,accrued,accruing,accrues,,,,,,,
accrue,accrued,accruing,accrues,,,,,,,
gulp,gulped,gulping,gulps,,,,,,,
gulp,gulped,gulping,gulps,,,,,,,
hitch,hitched,hitching,hitches,,,,,,,
hitch,hitched,hitching,hitches,,,,,,,
hitch,hitched,hitching,hitches,,,,,,,
hitch,hitched,hitching,hitches,,,,,,,
hitch,hitched,hitching,hitches,,,,,,,
redress,redressed,redressing,redresses,,,,,,,
shuttle,shuttles,shuttling,shuttled,,,,,,,
yawn,yawned,yawning,yawns,,,,,,,
yawn,yawned,yawning,yawns,,,,,,,
batter,battered,battering,batters,,,,,,,
batter,battered,battering,batters,,,,,,,
batter,battered,battering,batters,,,,,,,
console,consoled,consoles,consoling,,,,,,,
dodge,dodging,dodged,dodges,,,,,,,
dodge,dodging,dodged,dodges,,,,,,,
dodge,dodging,dodged,dodges,,,,,,,
shear,shears,shorn,shearing,sheared,,,,,,
shear,shears,shorn,shearing,sheared,,,,,,
shear,shears,shorn,shearing,sheared,,,,,,
crook,crooks,crooked,crooking,,,,,,,
dent,dented,dents,denting,,,,,,,
grit,gritted,gritting,grits,,,,,,,
grit,gritted,gritting,grits,,,,,,,
jog,jogging,jogged,jogs,,,,,,,
jog,jogging,jogged,jogs,,,,,,,
jog,jogging,jogged,jogs,,,,,,,
jog,jogging,jogged,jogs,,,,,,,
jog,jogging,jogged,jogs,,,,,,,
jog,jogging,jogged,jogs,,,,,,,
swoop,swooped,swooping,swoops,,,,,,,
swoop,swooped,swooping,swoops,,,,,,,
swoop,swooped,swooping,swoops,,,,,,,
excite,excited,excites,exciting,,,,,,,
excite,excited,excites,exciting,,,,,,,
excite,excited,excites,exciting,,,,,,,
excite,excited,excites,exciting,,,,,,,
excite,excited,excites,exciting,,,,,,,
excite,excited,excites,exciting,,,,,,,
excite,excited,excites,exciting,,,,,,,
excite,excited,excites,exciting,,,,,,,
stink,stinks,stinking,stank,stunk,,,,,,
stink,stinks,stinking,stank,stunk,,,,,,
succumb,succumbed,succumbing,succumbs,,,,,,,
succumb,succumbed,succumbing,succumbs,,,,,,,
tangle,tangled,tangles,tangling,,,,,,,
tangle,tangled,tangles,tangling,,,,,,,
tangle,tangled,tangles,tangling,,,,,,,
tangle,tangled,tangles,tangling,,,,,,,
awe,awed,awes,,,,,,,,
ferret,ferrets,ferreting,ferreted,,,,,,,
ferret,ferrets,ferreting,ferreted,,,,,,,
ferret,ferrets,ferreting,ferreted,,,,,,,
mislead,misled,misleading,misleads,,,,,,,
mislead,misled,misleading,misleads,,,,,,,
clench,clenched,clenching,clenches,,,,,,,
clench,clenched,clenching,clenches,,,,,,,
prolong,prolonged,prolonging,prolongs,,,,,,,
prolong,prolonged,prolonging,prolongs,,,,,,,
swirl,swirling,swirled,swirls,,,,,,,
swirl,swirling,swirled,swirls,,,,,,,
thrash,thrashed,thrashing,thrashes,,,,,,,
thrash,thrashed,thrashing,thrashes,,,,,,,
thrash,thrashed,thrashing,thrashes,,,,,,,
thrash,thrashed,thrashing,thrashes,,,,,,,
thrash,thrashed,thrashing,thrashes,,,,,,,
thrash,thrashed,thrashing,thrashes,,,,,,,
thrash,thrashed,thrashing,thrashes,,,,,,,
ware,wares,waring,,,,,,,,
lust,lusts,lusted,lusting,,,,,,,
trumpet,trumpets,trumpeting,trumpeted,,,,,,,
trumpet,trumpets,trumpeting,trumpeted,,,,,,,
trumpet,trumpets,trumpeting,trumpeted,,,,,,,
evade,evaded,evading,evades,,,,,,,
evade,evaded,evading,evades,,,,,,,
evade,evaded,evading,evades,,,,,,,
evade,evaded,evading,evades,,,,,,,
intercept,intercepted,intercepting,intercepts,,,,,,,
intercept,intercepted,intercepting,intercepts,,,,,,,
minimize,minimized,minimizing,minimizes,,,,,,,
minimize,minimized,minimizing,minimizes,,,,,,,
minimize,minimized,minimizing,minimizes,,,,,,,
entrust,entrusted,entrusting,entrusts,,,,,,,
entrust,entrusted,entrusting,entrusts,,,,,,,
flaw,flaws,,,,,,,,,
tame,tamed,taming,tamer,tames,tamest,,,,,
tame,tamed,taming,tamer,tames,tamest,,,,,
tame,tamed,taming,tamer,tames,tamest,,,,,
tame,tamed,taming,tamer,tames,tamest,,,,,
tame,tamed,taming,tamer,tames,tamest,,,,,
yen,yens,,,,,,,,,
stipulate,stipulated,stipulates,stipulating,,,,,,,
stipulate,stipulated,stipulates,stipulating,,,,,,,
stipulate,stipulated,stipulates,stipulating,,,,,,,
defer,deferred,deferring,defers,,,,,,,
defer,deferred,deferring,defers,,,,,,,
aspire,aspired,aspiring,aspires,,,,,,,
dangle,dangling,dangled,dangles,,,,,,,
dangle,dangling,dangled,dangles,,,,,,,
flex,flexed,flexing,flexes,,,,,,,
flex,flexed,flexing,flexes,,,,,,,
