word,sense_number,synset_id,,tag_count,w_num
keep,15,202653121,,1,1
keep,12,202654727,,2,1
kennel,1,202385806,,0,1
keratinise,2,200561067,,0,2
keratinise,1,200561243,,0,2
keratinize,2,200561067,,0,1
keratinize,1,200561243,,0,1
key,5,200469352,,0,1
key,4,200470220,,0,1
key,1,200630628,,1,3
key,3,201478428,,0,1
key,2,202270753,,0,1
keynote,1,200290023,,2,1
keynote,2,200742846,,1,1
kibbitz,1,201025213,,0,2
kibitz,1,201025213,,0,1
kibosh,1,202484073,,0,4
kick,8,200877347,,0,2
kick,7,201078012,,0,1
kick,6,201160306,,0,1
kick,3,201330392,,7,1
kick,5,201331256,,0,3
kick,1,201331558,,11,1
kick,2,201880120,,9,1
kick,4,201990222,,0,1
kid,1,200823496,,5,2
kid,2,200827583,,2,1
kidnap,1,201429431,,3,1
kill,4,200343815,,1,2
kill,15,200343954,,0,1
kill,14,200344142,,0,1
kill,13,200344301,,0,1
kill,12,200465523,,0,1
kill,11,201165898,,0,8
kill,1,201284688,,103,1
kill,3,201286230,,1,1
kill,10,201286468,,0,1
kill,9,201366697,,0,1
kill,8,201366838,,0,1
kill,7,201757125,,0,1
kill,6,202135907,,0,1
kill,2,202399578,,1,1
kill,5,202667731,,0,1
kindle,3,201708538,,0,4
kindle,2,202679363,,0,1
kindle,1,202679676,,0,1
kink,2,200350945,,0,3
kink,1,201186811,,0,6
kip,1,200014429,,0,2
kiss,1,201390383,,18,1
kiss,2,201390851,,0,1
kit,1,202273760,,0,3
kite,4,201794646,,0,1
kite,3,201885884,,0,1
kite,2,202142623,,0,1
kite,1,202142796,,0,1
kitten,1,200056177,,0,1
knap,2,201221387,,0,2
knap,1,201373699,,0,2
knead,2,201195157,,0,3
knead,1,201197792,,1,1
kneecap,1,201102188,,0,1
kneel,1,201502877,,9,1
knell,2,202118940,,0,2
knell,1,202119267,,0,1
knife,1,201194148,,0,1
knight,1,202327441,,0,1
knit,3,201240623,,0,5
knit,1,201623117,,2,1
knit,2,201624092,,1,1
knock,6,200799400,,0,1
knock,1,201200850,,7,1
knock,3,201201829,,4,2
knock,2,201373878,,6,1
knock,5,202116268,,0,3
knock,4,202122674,,0,3
knot,2,201261184,,1,1
knot,3,201478901,,0,3
knot,1,201625703,,1,1
know,6,200573954,,10,4
know,4,200575372,,76,1
know,1,200575656,,593,1
know,3,200576204,,124,1
know,2,200576491,,142,1
know,7,200576688,,1,1
know,5,200577022,,17,1
know,11,200588539,,0,1
know,10,200588669,,0,1
know,9,200588819,,0,1
know,8,201385612,,0,8
knuckle,2,201561264,,0,1
knuckle,1,201561386,,0,1
kotow,1,200851535,,0,6
kowtow,2,200851535,,0,5
kowtow,1,201982465,,0,2
kvetch,1,200877347,,0,6
label,5,200629395,,0,1
label,4,200629761,,1,1
label,3,200939604,,3,2
label,1,200996581,,8,1
label,2,201545118,,3,2
labialise,1,200948199,,0,3
labialize,1,200948199,,0,2
labor,3,200055548,,0,1
labor,1,202334288,,5,2
labor,2,202346717,,1,1
labour,3,200055548,,0,2
labour,2,202334288,,0,3
labour,1,202346717,,0,2
lace,5,200214666,,0,2
lace,1,201475424,,1,6
lace,4,201479372,,0,1
lace,3,201626328,,0,1
lace,2,201626670,,0,2
lacerate,1,201516246,,2,1
lacerate,2,201741359,,0,1
lack,1,202553848,,31,2
lacquer,1,201634662,,0,1
lactate,1,201150247,,0,7
ladder,1,200324278,,0,1
lade,2,201447785,,0,2
lade,1,201535075,,0,2
laden,2,201447785,,0,3
laden,1,201535075,,0,3
ladle,2,201535075,,0,1
ladle,1,201535247,,0,1
lag,4,201299517,,0,1
lag,3,201470704,,0,1
lag,1,201939776,,7,1
lag,2,202419814,,0,3
laicise,1,200519955,,0,2
laicize,1,200519955,,0,1
lallygag,1,202560607,,0,6
lam,2,201375586,,1,3
lam,1,202016325,,2,4
lamb,1,200056307,,0,1
lambast,2,200797691,,0,20
lambast,1,201371641,,0,4
lambaste,2,200797691,,0,19
lambaste,1,201371641,,0,3
lame,1,200089085,,0,2
lament,2,200881348,,0,2
lament,1,201749918,,1,1
laminate,4,201194883,,0,1
laminate,3,201325144,,0,1
laminate,2,201351147,,0,1
laminate,1,201579642,,1,1
lampoon,1,200825045,,1,3
lance,3,201559980,,0,1
lance,2,201560214,,0,1
lance,1,202025964,,0,1
land,3,200130807,,3,2
land,1,201921967,,16,1
land,2,201923102,,4,1
land,7,201923345,,0,3
land,6,201923502,,0,1
land,4,202027966,,2,1
land,5,202290885,,1,1
landscape,2,201692052,,0,1
landscape,1,201702671,,0,1
languish,3,200090798,,0,1
languish,1,200378074,,1,3
languish,2,201753329,,0,5
lap,5,200210143,,0,2
lap,4,201134999,,0,1
lap,2,201391304,,1,2
lap,3,202125499,,0,1
lap,1,202611114,,3,1
lapidate,2,201195050,,0,1
lapidate,1,201284263,,0,2
lapidify,1,200493843,,0,1
lapse,4,200090532,,1,2
lapse,3,200197365,,1,1
lapse,2,200340638,,1,1
lapse,1,201914256,,1,3
lapse,6,202014248,,0,2
lapse,5,202236923,,0,1
lard,2,200924647,,0,3
lard,1,201631578,,0,1
lark,1,201829519,,0,2
larn,1,200578275,,0,2
larrup,1,201380303,,0,3
lash,4,201264693,,0,1
lash,3,201357588,,0,2
lash,1,201370540,,4,5
lash,2,201823803,,0,1
lasso,1,201560346,,0,1
last,2,202540283,,7,2
last,1,202623605,,19,1
latch,1,201248534,,2,1
lateralize,1,202043975,,0,1
lather,4,200035697,,0,2
lather,3,200498367,,0,1
lather,1,201229938,,2,1
lather,2,201370540,,0,4
latinise,2,200374944,,0,4
latinise,1,200963137,,0,4
latinize,3,200374944,,0,3
latinize,2,200929320,,0,1
latinize,1,200963137,,0,3
laud,1,200832481,,0,1
laugh,1,200030639,,65,1
launch,4,200336764,,2,2
launch,6,201215493,,0,1
launch,2,201472314,,6,1
launch,5,201472855,,0,1
launch,3,201473074,,4,1
launch,1,202353970,,10,4
launder,2,200182448,,0,1
launder,1,201492749,,0,2
lave,3,200024595,,0,2
lave,2,200035127,,0,2
lave,1,200210143,,0,1
lavish,1,202199198,,2,1
lay,1,201452069,,26,6
lay,2,201501920,,11,1
lay,4,201502307,,4,1
lay,3,201605035,,5,1
lay,5,202240388,,1,1
layer,1,201224042,,3,1
laze,1,202344466,,1,2
leach,3,200475285,,0,1
leach,2,202013026,,0,1
leach,1,202013236,,0,1
lead,5,200746107,,17,1
lead,15,200787480,,0,3
lead,10,201683780,,8,2
lead,13,201941250,,2,2
lead,4,201941455,,17,1
lead,1,201941830,,40,1
lead,7,202366849,,13,2
lead,9,202480319,,9,2
lead,2,202556975,,37,3
lead,3,202557236,,27,1
lead,6,202605113,,13,4
lead,12,202605633,,5,2
lead,14,202605787,,1,2
lead,8,202606548,,10,1
lead,11,202628428,,6,1
leaf,3,200092938,,0,1
leaf,2,202030547,,0,1
leaf,1,202090995,,0,5
league,1,200357811,,1,1
leak,4,200249587,,0,1
leak,3,200515656,,0,1
leak,2,200905392,,0,1
leak,1,200906246,,1,1
lean,4,200665196,,1,1
lean,2,201562637,,6,1
lean,1,201980120,,24,1
lean,5,201980776,,0,2
lean,3,202639433,,3,3
leap,2,200544950,,1,1
leap,1,201906445,,22,2
leap,3,201907659,,0,2
leapfrog,2,200240865,,0,1
leapfrog,1,201908425,,0,1
learn,1,200578275,,91,1
learn,2,200579325,,53,1
learn,4,200580363,,4,1
learn,3,200584743,,6,4
learn,5,200801981,,2,2
learn,6,200890179,,0,7
lease,4,202145020,,0,1
lease,3,202145386,,0,1
lease,1,202386206,,2,2
lease,2,202386626,,0,4
leash,1,201250892,,0,2
leave,4,200131941,,27,1
leave,12,200348668,,5,1
leave,14,200593038,,3,2
leave,2,200593707,,63,1
leave,1,201951556,,151,1
leave,5,201957725,,20,4
leave,10,202164652,,7,3
leave,13,202230022,,3,2
leave,9,202288606,,8,2
leave,8,202312014,,14,1
leave,7,202556975,,16,1
leave,6,202641399,,19,1
leave,3,202649124,,57,1
leave,11,202649845,,5,1
leaven,1,201917708,,0,2
lecture,2,200797691,,1,6
lecture,1,200803599,,4,1
leech,1,200083641,,0,2
leer,1,202102443,,3,1
legalise,1,202407155,,0,2
legalize,1,202407155,,0,1
legislate,1,202392638,,1,1
legitimate,3,200559778,,0,1
legitimate,2,200867085,,0,1
legitimate,1,202407155,,0,7
legitimatise,1,202407155,,0,9
legitimatize,1,202407155,,0,8
legitimise,1,202407155,,0,6
legitimize,1,202407155,,1,5
lend,2,202256982,,7,1
lend,1,202257242,,7,1
lend,3,202656300,,2,1
lengthen,2,200306687,,0,1
lengthen,1,200307756,,1,1
lenify,1,201714514,,0,2
lessen,1,200146081,,5,3
lessen,3,200225375,,1,2
lessen,2,200428838,,2,2
let,4,200116175,,2,2
let,5,200483272,,1,1
let,2,200745965,,15,1
let,3,200776433,,2,3
let,6,202145386,,0,2
let,1,202350232,,219,1
letter,3,201644190,,0,1
letter,2,201644326,,0,1
letter,1,202224318,,1,1
levant,1,202015387,,0,1
level,6,200345421,,0,1
level,5,200932296,,0,1
level,4,201116690,,0,2
level,1,201117372,,4,1
level,3,201268109,,1,2
level,2,201614562,,1,1
lever,1,201549669,,0,4
leverage,2,202292029,,0,1
leverage,1,202292178,,0,1
levitate,2,201887576,,0,1
levitate,1,201887790,,0,1
levy,2,201063419,,0,2
levy,1,202239588,,4,1
lexicalise,1,200930267,,0,2
lexicalize,1,200930267,,0,1
liaise,1,200735928,,0,4
libel,1,200820114,,0,1
liberalise,2,202392955,,0,2
liberalise,1,202393155,,0,2
liberalize,1,202392955,,1,1
liberalize,2,202393155,,0,1
liberate,2,202348394,,2,2
liberate,3,202422490,,0,1
liberate,1,202422828,,2,2
librate,2,201824405,,0,1
librate,1,202623294,,0,2
licence,1,202371230,,0,2
license,1,202371230,,2,1
lick,3,200614742,,1,5
lick,4,201134999,,0,3
lick,1,201372349,,12,5
lick,2,201391304,,7,1
lie,5,200807025,,9,1
lie,2,201504229,,58,1
lie,7,201927094,,4,2
lie,3,202574255,,15,3
lie,1,202609765,,89,1
lie,6,202651082,,4,1
lie,4,202654265,,14,1
lift,24,200059906,,0,2
lift,23,200172118,,0,1
lift,11,200172268,,1,1
lift,22,200172389,,0,1
lift,21,200191811,,0,1
lift,20,200342972,,0,1
lift,19,200345969,,0,1
lift,10,200529852,,1,1
lift,9,200535271,,1,2
lift,18,200767248,,0,1
lift,6,200773962,,2,3
lift,5,200953848,,2,1
lift,17,201272557,,0,1
lift,16,201410759,,0,2
lift,8,201413886,,1,2
lift,2,201535407,,10,1
lift,4,201911030,,2,2
lift,3,201915884,,2,1
lift,1,201916187,,32,2
lift,7,202210889,,1,12
lift,15,202211161,,0,2
lift,14,202212084,,0,3
lift,13,202284557,,0,1
lift,12,202615602,,0,2
ligate,3,200080952,,0,1
ligate,2,200551973,,0,1
ligate,1,201571258,,0,1
light,1,200282678,,12,1
light,2,201163685,,10,3
light,6,201901014,,0,3
light,3,201920766,,3,2
light,5,202165425,,0,2
light,4,202677713,,2,2
lighten,5,200272032,,0,1
lighten,4,200302685,,0,2
lighten,3,200302983,,0,3
lighten,2,200832070,,0,1
lighten,1,201761366,,1,1
lighter,1,201897424,,0,1
like,4,200668581,,2,1
like,3,201725490,,19,1
like,2,201725676,,73,1
like,1,201771600,,78,3
like,5,201772826,,1,1
liken,1,200631790,,0,2
lilt,1,200919662,,0,1
limber,2,200098356,,0,1
limber,1,201559715,,0,1
lime,2,201559827,,0,1
lime,1,202024061,,0,2
limit,1,200225754,,23,4
limit,2,200227757,,7,1
limit,3,200915940,,0,5
limn,2,201640084,,0,3
limn,1,201641211,,0,2
limp,1,201861283,,3,1
limp,2,201938316,,1,1
line,6,200215495,,0,1
line,5,200441083,,0,1
line,2,201232689,,5,1
line,4,201238255,,0,1
line,3,201539039,,0,3
line,1,202622216,,7,1
linearise,1,200475813,,0,2
linearize,1,200475813,,0,1
linger,3,201953665,,2,2
linger,4,202000152,,1,1
linger,2,202560607,,2,10
linger,5,202562420,,0,2
linger,1,202650934,,3,1
link,1,200689759,,14,4
link,2,201314764,,3,2
link,4,201449822,,0,2
link,3,202544266,,1,2
lionise,1,202327212,,0,2
lionize,1,202327212,,2,1
lipread,1,200608094,,0,1
lip-read,1,200608094,,0,2
lipstick,2,200039943,,0,1
lipstick,1,201641403,,0,1
lip-sync,1,201007392,,0,2
lip-synch,1,201007392,,0,1
liquefy,3,200431323,,0,1
liquefy,2,200431613,,0,1
liquefy,1,202675421,,0,1
liquidate,1,201287938,,2,3
liquidate,4,202189528,,0,1
liquidate,3,202191550,,0,1
liquidate,2,202284395,,0,1
liquidise,1,200431613,,0,4
liquidize,2,200431613,,0,3
liquidize,1,202182688,,0,3
liquify,2,200431323,,0,3
liquify,1,200431613,,0,2
lisp,1,200950038,,0,1
list,1,200914716,,24,1
list,3,200915618,,1,2
list,5,201980554,,0,1
list,4,201980776,,0,1
list,2,202398139,,19,1
listen,1,202107615,,60,1
listen,2,202108709,,34,1
listen,3,202495585,,4,3
literalise,1,200603689,,0,2
literalize,1,200603689,,0,1
lithograph,1,201700270,,0,1
litigate,2,202505162,,0,3
litigate,1,202505552,,0,1
litter,3,200056443,,0,1
litter,2,201338335,,1,1
litter,1,202655069,,1,1
live,6,200577022,,1,3
live,5,202536315,,15,2
live,2,202536521,,51,1
live,7,202537104,,0,1
live,4,202538829,,16,3
live,3,202540283,,30,3
live,1,202571132,,133,4
liven,1,200186189,,0,2
load,1,201447785,,8,1
load,2,201448132,,3,1
load,3,201568094,,0,1
loaf,2,202560607,,0,5
loaf,1,202561138,,1,7
loan,1,202256982,,3,2
loathe,1,201723090,,3,2
lob,1,201470949,,1,1
lobby,1,202384950,,1,1
localise,4,201662808,,0,3
localise,3,202434992,,0,2
localise,2,202611252,,0,2
localise,1,202614695,,0,3
localize,4,201662808,,0,2
localize,3,202434992,,0,1
localize,2,202611252,,0,1
localize,1,202614695,,0,2
locate,4,200401714,,4,2
locate,1,202220173,,16,1
locate,3,202266215,,4,1
locate,2,202613751,,12,2
lock,3,200212306,,4,1
lock,7,201307963,,1,3
lock,1,201308459,,8,1
lock,2,201468558,,7,3
lock,5,201562099,,2,2
lock,4,201562799,,2,1
lock,9,201608209,,0,1
lock,6,201757828,,1,1
lock,8,201992468,,0,1
locomote,1,201782203,,0,4
lodge,3,200840989,,1,2
lodge,2,201485763,,1,1
lodge,4,202572298,,0,1
lodge,1,202573368,,3,1
loft,4,200688030,,0,1
loft,3,201560107,,0,1
loft,2,201560537,,0,1
loft,1,202216255,,0,1
log,1,200969823,,2,1
log,2,201220757,,1,1
log-in,1,202184251,,0,3
logroll,1,202304871,,0,1
loiter,1,202560607,,1,1
loll,2,202561138,,0,11
loll,1,202637771,,0,2
lollop,1,201845375,,0,1
lollygag,1,202560607,,0,4
long,1,201775065,,6,2
look,3,200032382,,25,1
look,10,200689300,,0,4
look,8,200696172,,1,2
look,7,200898887,,1,1
look,1,202068725,,274,1
look,2,202071636,,127,1
look,4,202091681,,8,2
look,6,202474278,,1,3
look,9,202579316,,0,1
look,5,202612137,,1,2
loom,2,202615304,,4,1
loom,1,202615762,,7,1
loom,3,202663812,,3,3
loop,5,201248047,,0,1
loop,4,201481708,,0,2
loop,2,201625443,,1,1
loop,3,201986325,,0,1
loop,1,201986474,,1,1
loose,4,200407022,,0,3
loose,3,200407260,,0,2
loose,2,201433705,,1,3
loose,1,202348394,,1,6
loosen,7,200407022,,0,1
loosen,1,200407260,,5,1
loosen,6,201237410,,0,1
loosen,5,201246683,,0,3
loosen,4,201422215,,0,3
loosen,3,202524994,,0,2
loosen,2,202525182,,0,2
loot,2,202276958,,0,3
loot,1,202277678,,1,1
lop,2,201281815,,0,5
lop,1,201517637,,0,3
lope,1,201872883,,1,1
lord,1,202327110,,0,1
lose,11,200197652,,0,2
lose,2,201064559,,17,1
lose,9,201078857,,2,2
lose,4,201460867,,7,3
lose,3,201742850,,10,1
lose,10,202066421,,1,2
lose,6,202134179,,4,1
lose,5,202221587,,6,1
lose,1,202221758,,125,1
lose,8,202222124,,2,1
lose,7,202222797,,3,1
lot,2,202228378,,0,6
lot,1,202394899,,0,1
louden,2,200448933,,0,1
louden,1,202127760,,0,1
lounge,1,201485995,,2,1
lounge,2,202560607,,0,2
lour,3,200031764,,0,3
lour,2,200258975,,0,3
lour,1,200517386,,0,2
love,4,201385612,,0,2
love,1,201723774,,43,1
love,3,201724109,,13,1
love,2,201775396,,26,1
low,1,201021252,,0,2
lowball,1,200651349,,0,1
lower,5,200031764,,0,4
lower,4,200258975,,1,2
lower,2,200517386,,6,1
lower,3,201531389,,3,1
lower,1,201915250,,16,1
lube,1,201442995,,0,2
lubricate,3,200211543,,0,1
lubricate,2,201442995,,0,1
lubricate,1,202670779,,0,1
lucubrate,1,200923861,,0,2
luff,2,201846703,,0,1
luff,1,201872307,,0,1
lug,1,201412948,,5,1
lug,2,201437387,,0,2
luge,1,201883411,,0,2
lull,2,200542638,,1,1
lull,1,201712765,,2,1
lull,3,201713922,,0,8
lumber,2,201220757,,0,2
lumber,1,201869587,,1,1
luminesce,1,202684192,,0,1
lump,2,200635083,,0,2
lump,1,201345655,,2,1
lunch,1,201149130,,1,1
lunch,2,201149301,,0,1
lunge,1,202003784,,6,1
lurch,5,201068552,,0,1
lurch,2,201810715,,3,1
lurch,1,201868921,,5,4
lurch,3,202037992,,2,1
lurch,4,202561007,,0,2
lure,1,200756826,,6,2
lurk,3,201102940,,0,5
lurk,2,202560607,,1,11
lurk,1,202561585,,8,1
lust,1,201152240,,0,5
lustrate,1,200463231,,0,1
luxate,1,200452703,,0,2
luxuriate,3,200300994,,0,1
luxuriate,2,201155364,,0,2
luxuriate,1,201168255,,0,1
lynch,1,202410105,,0,1
lyophilise,1,200204842,,0,2
lyophilize,1,200204842,,1,1
lyric,1,201650452,,0,1
lysogenize,1,200453920,,0,1
macadamise,1,201559512,,0,2
macadamize,1,201559512,,0,1
macerate,4,200377506,,0,3
macerate,3,200386443,,0,1
macerate,2,200386700,,0,1
macerate,1,200386894,,0,1
machicolate,1,202294111,,0,1
machinate,2,200683479,,0,5
machinate,1,201604543,,0,6
machine,2,201578190,,0,1
machine,1,201578392,,0,1
machine-wash,1,201494617,,0,2
macrame,1,201622979,,0,1
maculate,2,200479060,,0,4
maculate,1,201494912,,0,3
madden,3,201735724,,0,1
madden,2,201735833,,0,1
madden,1,201735946,,0,1
madder,1,200276677,,0,1
madrigal,1,201682909,,1,1
magnetise,2,200387675,,0,2
magnetise,1,200751854,,0,4
magnetize,1,200387675,,2,1
magnetize,2,200751854,,0,1
magnify,3,200232413,,1,3
magnify,1,200421709,,4,1
magnify,2,200812495,,1,6
mail,2,200997956,,0,1
mail,1,201396754,,12,1
maim,1,200088326,,0,1
mainline,1,201163031,,0,1
maintain,10,200708376,,0,3
maintain,9,200866905,,0,2
maintain,4,200983921,,8,3
maintain,8,200984750,,0,1
maintain,7,201031990,,0,2
maintain,3,201148473,,13,3
maintain,6,202139724,,0,2
maintain,5,202141120,,4,3
maintain,2,202214155,,38,3
maintain,1,202600965,,41,2
major,1,200587794,,2,1
make,19,200011955,,5,1
make,49,200069858,,0,1
make,31,200071830,,1,8
make,48,200104459,,0,1
make,2,200115695,,459,1
make,29,200267077,,2,1
make,47,200531256,,0,1
make,18,200541428,,5,1
make,46,200546574,,0,1
make,45,200546689,,0,1
make,23,200643404,,4,3
make,44,200674896,,0,1
make,43,200675048,,0,1
make,7,200706582,,34,2
make,4,200744964,,85,6
make,42,200811246,,0,1
make,41,200861608,,0,1
make,40,201387776,,0,3
make,3,201571506,,255,1
make,11,201573273,,14,2
make,6,201575778,,53,2
make,9,201593671,,16,2
make,5,201598809,,79,3
make,8,201599265,,17,1
make,15,201606879,,9,1
make,17,201607634,,5,3
make,28,201616879,,2,4
make,27,201684337,,2,4
make,39,201706197,,0,1
make,16,201706509,,8,1
make,22,201962681,,4,2
make,38,201963602,,0,1
make,13,201964233,,12,2
make,37,201992634,,0,1
make,30,202017108,,1,2
make,36,202072251,,0,1
make,10,202223264,,14,4
make,21,202287972,,4,3
make,20,202324990,,4,3
make,1,202484888,,514,1
make,24,202506023,,3,1
make,26,202521659,,2,1
make,35,202543147,,0,1
make,12,202543409,,13,3
make,34,202585071,,0,1
make,14,202594005,,10,1
make,25,202664840,,2,1
make,33,202667863,,0,1
make,32,202667995,,0,1
maledict,1,200837155,,0,8
malfunction,1,201483014,,0,1
malign,1,200820582,,0,2
malinger,1,202390139,,1,1
malnourish,1,201143157,,0,2
malt,4,200113145,,0,1
malt,3,200113278,,0,1
malt,2,200113399,,0,1
malt,1,200179825,,0,1
maltreat,1,202441620,,1,2
malversate,1,202226486,,0,5
man,2,201054048,,0,1
man,1,202347917,,2,1
manacle,1,201249938,,0,1
manage,2,202363018,,5,1
manage,4,202369653,,3,4
manage,1,202447728,,27,5
manage,6,202448085,,0,2
manage,5,202452220,,2,3
manage,3,202510526,,3,8
mandate,3,200726517,,0,1
mandate,2,200726627,,0,1
mandate,1,202323931,,1,1
manducate,1,201164648,,0,3
maneuver,3,201074775,,0,2
maneuver,1,201875920,,5,2
maneuver,2,202298618,,0,1
mangle,4,200283477,,0,2
mangle,3,200534040,,0,1
mangle,2,201194594,,0,2
mangle,1,201350130,,0,1
manhandle,1,201371526,,0,1
manicure,2,200041005,,0,1
manicure,1,200041167,,0,1
manifest,3,200410906,,0,1
manifest,1,200794126,,9,3
manifest,2,200968374,,0,1
manifold,2,200239103,,0,2
manifold,1,200239397,,0,1
manipulate,6,200078601,,0,1
manipulate,2,201174946,,3,1
manipulate,5,201751635,,0,1
manipulate,4,202283615,,0,2
manipulate,1,202461065,,5,1
manipulate,3,202500172,,0,2
manoeuver,3,201074775,,0,1
manoeuver,2,201875920,,0,3
manoeuver,1,202298618,,0,2
manoeuvre,3,201074775,,0,3
manoeuvre,2,201875920,,0,4
manoeuvre,1,202298618,,0,3
mantle,2,201561499,,0,1
mantle,1,202026126,,0,1
manufacture,2,201588165,,1,2
manufacture,1,201606505,,3,1
manumit,1,202421944,,0,1
manure,1,202023911,,0,1
map,6,200368986,,0,1
map,2,200687216,,1,1
map,1,201639704,,3,1
map,5,201639942,,0,1
map,4,201706842,,0,1
map,3,202614509,,0,1
mar,2,200088146,,0,2
mar,1,200464634,,6,1
maraud,1,201962328,,0,1
marble,1,201633393,,0,1
marbleise,1,200509634,,0,2
marbleize,1,200509634,,0,1
marcel,1,200038132,,0,1
march,7,201425369,,0,5
march,3,201863405,,5,1
march,5,201868751,,1,3
march,1,201938649,,24,1
march,2,202025186,,5,1
march,6,202025393,,0,1
march,4,202446679,,1,2
marginalise,1,202306448,,0,2
marginalize,1,202306448,,0,1
marinade,1,200206135,,0,1
marinate,1,200206135,,2,2
mark,15,200183522,,0,2
mark,5,200494390,,5,1
mark,4,200592689,,9,2
mark,3,200630273,,13,2
mark,14,200635795,,0,3
mark,13,200640231,,0,3
mark,12,200774883,,0,5
mark,2,200891509,,13,1
mark,11,200971404,,0,2
mark,10,201028545,,0,2
mark,9,201237656,,0,3
mark,8,201508202,,1,2
mark,1,201545118,,13,3
mark,7,202057258,,2,2
mark,6,202433354,,2,5
market,4,200457279,,0,3
market,1,202231793,,3,1
market,3,202232068,,0,1
market,2,202258803,,0,1
maroon,2,200483088,,0,1
maroon,1,202163961,,1,1
marry,1,202414542,,44,1
marry,2,202415146,,2,1
marshal,3,200261299,,1,3
marshal,2,201320233,,1,1
marshal,1,201930382,,1,1
marshal,4,201942789,,0,1
martyr,2,200069492,,0,1
martyr,1,201561116,,0,1
martyrise,1,200069492,,0,3
martyrize,1,200069492,,0,2
marvel,1,200895094,,4,2
marvel,2,200895339,,1,1
masculinise,1,200551058,,0,2
masculinize,2,200551058,,0,1
masculinize,1,200551384,,0,1
mash,3,200320747,,0,2
mash,2,201004448,,0,9
mash,1,201550352,,1,4
mask,2,201318365,,1,1
mask,4,201318773,,0,1
mask,3,201318891,,0,1
mask,1,202085692,,1,3
masquerade,2,200810338,,1,1
masquerade,1,202086033,,2,1
mass,1,201966212,,3,1
massacre,1,200465851,,1,1
massage,2,200062352,,1,1
massage,1,201195157,,1,1
mass-produce,1,201579867,,0,1
master,4,200577745,,0,1
master,1,200577994,,4,1
master,2,201073539,,2,5
master,3,202464207,,1,2
mastermind,1,200686633,,1,1
masticate,2,201164648,,0,2
masticate,1,201198104,,0,1
masturbate,2,201389786,,0,1
masturbate,1,201390105,,0,1
mat,2,200550081,,0,7
mat,1,201421351,,0,3
match,10,200404886,,0,2
match,9,200443518,,0,1
match,5,200443662,,3,1
match,8,201046688,,0,3
match,3,201254405,,6,1
match,7,201254909,,0,1
match,2,202265171,,12,1
match,6,202517869,,0,2
match,1,202578124,,17,1
match,4,202591609,,5,4
mate,3,201079526,,0,2
mate,2,201254405,,1,2
mate,1,201388051,,7,2
materialise,1,200333055,,0,3
materialize,1,200333055,,3,2
matriculate,1,202397119,,2,1
matte,1,200550081,,0,6
matter,1,202567285,,21,2
matt-up,1,200550081,,0,4
maturate,3,200094041,,0,2
maturate,2,200239721,,0,5
maturate,1,200241829,,0,2
mature,6,200094436,,0,2
mature,5,200239721,,0,4
mature,4,200241617,,0,2
mature,1,200241829,,5,1
mature,3,200562369,,0,1
mature,2,200895760,,0,1
maul,2,201194594,,0,1
maul,1,201194768,,0,1
maunder,3,201003342,,0,8
maunder,2,201010969,,0,3
maunder,1,201827902,,0,1
maximise,2,200416408,,0,2
maximise,1,200416695,,0,2
maximize,1,200416408,,2,1
maximize,2,200416695,,1,1
mean,4,200684988,,27,2
mean,7,200685308,,0,1
mean,6,200705873,,8,3
mean,3,200901194,,46,1
mean,1,200923390,,97,1
mean,2,202556650,,91,3
mean,5,202662251,,9,1
meander,1,201828635,,1,4
measure,2,200476505,,21,2
measure,1,200626409,,69,1
measure,4,200658664,,10,1
measure,3,202623026,,15,1
mechanise,3,200466273,,0,2
mechanise,2,200467209,,0,2
mechanise,1,200467391,,0,2
mechanize,3,200466273,,0,1
mechanize,2,200467209,,0,1
mechanize,1,200467391,,0,1
meddle,1,202463974,,1,1
mediate,1,200735928,,1,2
mediate,2,202610807,,0,1
medicate,2,200081830,,0,1
medicate,1,200082144,,0,1
medicine,1,200081830,,0,2
meditate,1,200610468,,4,3
meditate,2,200681070,,0,2
meet,10,201045027,,8,1
meet,4,201147457,,23,1
meet,13,201169130,,3,3
meet,9,201964866,,12,1
meet,1,201965169,,50,1
meet,12,202048969,,3,2
meet,8,202355773,,14,1
meet,2,202412640,,38,1
meet,6,202517869,,15,1
meet,7,202519290,,14,1
meet,5,202587702,,18,1
meet,3,202631015,,33,2
meet,11,202659285,,7,1
melanise,2,200271634,,0,3
melanise,1,200271889,,0,2
melanize,2,200271634,,0,2
melanize,1,200271889,,0,1
meld,3,200382880,,0,9
meld,2,200383872,,0,2
meld,1,200873106,,0,1
meliorate,2,200197826,,0,4
meliorate,1,200198579,,0,5
mellow,3,200245884,,0,1
mellow,2,200246072,,0,1
mellow,1,200246258,,0,1
melodise,1,201657962,,0,2
melodize,1,201657962,,0,1
melt,6,200216430,,0,1
melt,5,200217079,,0,2
melt,3,200246072,,2,2
melt,2,200364564,,2,6
melt,4,200383872,,1,1
melt,1,200431897,,3,1
memorialise,2,200592137,,0,3
memorialise,1,200742643,,0,2
memorialize,2,200592137,,0,2
memorialize,1,200742643,,0,1
memorise,1,200584743,,0,2
memorize,1,200584743,,6,1
menace,3,200011825,,0,1
menace,2,201033325,,1,1
menace,1,202615921,,1,4
mend,1,200251962,,5,2
mend,2,200261645,,1,1
menstruate,1,200060176,,0,1
mensurate,1,200626409,,0,2
mention,2,200987058,,17,3
mention,3,200990069,,6,1
mention,1,200991188,,62,1
