stem:0:cell,stem cell,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
pneumonia:1:nosocomial:0:outbreak,nosocomial outbreak of pneumonia,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
week:0:period,2 week period,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
HSCT:0:hematopoietic:2:stem:0:cell:1:transplantation,hematopoietic stem cell transplantation (HSCT),A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
period,period,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
heat:0:production,heat production,A procedure for measuring the rate of heat production in the fermentation system by mixing was developed.,12153303::7. Conclusions
whey:0:cheese,from cheese whey,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
yeast,yeast,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
fragilis,fragilis,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
heat,heat,A procedure for measuring the rate of heat production in the fermentation system by mixing was developed.,12153303::7. Conclusions
fermentation:0:system,fermentation system,A procedure for measuring the rate of heat production in the fermentation system by mixing was developed.,12153303::7. Conclusions
whey,whey,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
aerobic:0:fermenter,aerobic fermenter,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
fermentation,fermentation,A procedure for measuring the rate of heat production in the fermentation system by mixing was developed.,12153303::7. Conclusions
operating:0:condition,operating conditions,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
25-L:1:aerobic:0:fermenter,25-L aerobic fermenter,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
cheese,cheese,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
yeast:1:K.:0:fragilis,yeast K. fragilis,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
operating,operating,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
SCP:0:production,production of SCP,A 25-L aerobic fermenter was used for the production of SCP from cheese whey using the yeast K. fragilis under continuous operating conditions.,12153303::7. Conclusions
notes:0:reference,References and Notes (,"References and Notes (1) Ghaly, A. E.; Ben-Hassan, R. M.; Ben-Abdallah, N. Mea- surement of heat generated by mixing during batch production of single cell pr",12153303::Acknowledgment
single:1:cell:0:pr:2:batch:0:production,batch production of single cell pr,"References and Notes (1) Ghaly, A. E.; Ben-Hassan, R. M.; Ben-Abdallah, N. Mea- surement of heat generated by mixing during batch production of single cell pr",12153303::Acknowledgment
indirect:0:method,rather indirect method,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
method,method,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
large:0:molecule,large molecule,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
conformation,conformation,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
free:0:one,free ones,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
ligand,ligand,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
science,science,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
limit,limit,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
come:0:decade,coming decades,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
increase,increases,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
lead:0:scientist,leading scientists,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
decade,decades,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
imagination,imagination,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
science:2:come:0:decade:1:deliver:3:increase,the increases that science might deliver over the coming decades,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
debate,debate,There is considerable debate ab,12167874::Future food technology
future,future,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
scientist,scientists,"Although in a fertile imagination there is no limit to the increases that science might deliver over the coming decades, it is more prudent to rely on leading scientists to assess what is possible in the foreseeable future",12167874::Future food technology
considerable:0:debate,considerable debate,There is considerable debate ab,12167874::Future food technology
genetic:0:manipulation,genetic manipulations,", Universidade do Minho, Campus de Gualtar, Braga, Portugal S. cerevisiae are to be proven, laboratory strains have primarily been used, as genetic manipulations are easier.",12172606::Present address:
batch:0:cultivation:1:medium,Media for batch cultivations,Media for batch cultivations,12172606::Materials and methods
0.5:0:mgso47h2o:1:3.0:0:KH2PO4,"KH2PO4 3.0, MgSO47H2O 0.5","The composition of the medium (in g/l) was: (NH4)2SO4 5.0, KH2PO4 3.0, MgSO47H2O 0.5.",12172606::Materials and methods
strain,strains,The strains of S. cerevisiae were cultivated in minimal media according to Verduyn et al.,12172606::Materials and methods
medium,Media,Media for batch cultivations,12172606::Materials and methods
t:0:ml,1 ml of t,The medium was supplemented with 1 ml of t,12172606::Materials and methods
g:0:l,g/l,"The composition of the medium (in g/l) was: (NH4)2SO4 5.0, KH2PO4 3.0, MgSO47H2O 0.5.",12172606::Materials and methods
cultivation,cultivations,Media for batch cultivations,12172606::Materials and methods
cerevisiae,cerevisiae,The strains of S. cerevisiae were cultivated in minimal media according to Verduyn et al.,12172606::Materials and methods
batch:0:cultivation,batch cultivations,Media for batch cultivations,12172606::Materials and methods
S.:0:cerevisiae,S. cerevisiae,The strains of S. cerevisiae were cultivated in minimal media according to Verduyn et al.,12172606::Materials and methods
batch,batch,Media for batch cultivations,12172606::Materials and methods
medium:0:composition,composition of the medium,"The composition of the medium (in g/l) was: (NH4)2SO4 5.0, KH2PO4 3.0, MgSO47H2O 0.5.",12172606::Materials and methods
KH2PO4,KH2PO4,"The composition of the medium (in g/l) was: (NH4)2SO4 5.0, KH2PO4 3.0, MgSO47H2O 0.5.",12172606::Materials and methods
minimal:0:medium,minimal media,The strains of S. cerevisiae were cultivated in minimal media according to Verduyn et al.,12172606::Materials and methods
S.:0:cerevisiae:1:strain,strains of S. cerevisiae,The strains of S. cerevisiae were cultivated in minimal media according to Verduyn et al.,12172606::Materials and methods
3.0:0:KH2PO4,KH2PO4 3.0,"The composition of the medium (in g/l) was: (NH4)2SO4 5.0, KH2PO4 3.0, MgSO47H2O 0.5.",12172606::Materials and methods
composition,composition,"The composition of the medium (in g/l) was: (NH4)2SO4 5.0, KH2PO4 3.0, MgSO47H2O 0.5.",12172606::Materials and methods
E.:0:coli,E. coli,Strains and media E. coli,12172620::Materials and methods
strain,Strains,Strains and media E. coli,12172620::Materials and methods
galk:3:rpsl:2:strr:1:enda1:0:nupg,galK rpsL (StrR) endA1 nupG,galK rpsL (StrR) endA1 nupG,12172620::Materials and methods
strr:1:enda1:0:nupg,(StrR) endA1 nupG,galK rpsL (StrR) endA1 nupG,12172620::Materials and methods
ara:0:galu,ara-leu)7697 galU,araD139 (ara-leu)7697 galU,12172620::Materials and methods
dcm,dcm,E. coli BL21 (F ompT hsdSB (rB mB) gal dcm,12172620::Materials and methods
rb:0:mb:2:f:0:ompt:1:hsdsb,F ompT hsdSB (rB mB,E. coli BL21 (F ompT hsdSB (rB mB) gal dcm,12172620::Materials and methods
medium:1:E.:0:coli,media E. coli,Strains and media E. coli,12172620::Materials and methods
amino:0:acid,amino acid,EngB from Clostridium cellulovorans by in vitro DNA recombination with non-cellulosomal endoglucanase EngD One strategy to find the rules for thermostabilization is a comparison of amino acid sequences from homologous proteins that show different thermost,12139610::Thermostabilization of cellulosomal endoglucanase
clostridium:0:cellulovoran,Clostridium cellulovorans,EngB from Clostridium cellulovorans by in vitro DNA recombination with non-cellulosomal endoglucanase EngD One strategy to find the rules for thermostabilization is a comparison of amino acid sequences from homologous proteins that show different thermost,12139610::Thermostabilization of cellulosomal endoglucanase
vitro:1:model:0:system,vitro model systems,"Our understanding of vascular cell differentiation and vessel morphogenesis has been significantly advanced by the creative application of molecular genetics and by use of in vivo and in vitro model systems, as discussed above.",12081906::MODERN MICROSCOPIC STUDIES ARE NEEDED TO PROVIDE THE STRATEGIES FOR INDUCTING VASCULARIZATION OF ENGINEERED TISSUES
use,use,"Our understanding of vascular cell differentiation and vessel morphogenesis has been significantly advanced by the creative application of molecular genetics and by use of in vivo and in vitro model systems, as discussed above.",12081906::MODERN MICROSCOPIC STUDIES ARE NEEDED TO PROVIDE THE STRATEGIES FOR INDUCTING VASCULARIZATION OF ENGINEERED TISSUES
model,model,"Our understanding of vascular cell differentiation and vessel morphogenesis has been significantly advanced by the creative application of molecular genetics and by use of in vivo and in vitro model systems, as discussed above.",12081906::MODERN MICROSCOPIC STUDIES ARE NEEDED TO PROVIDE THE STRATEGIES FOR INDUCTING VASCULARIZATION OF ENGINEERED TISSUES
salt,salt,"The LB plates, on which the recombinant E. coli were grown, were overlaid with CMC  soft agar containing 0.3% carboxymethyl cellulose (CMC) sodium salt (medium viscosity; Sigma), 0.7% agar and 0.002% arabinose as an inducer in 25 mM sodium acetate buffer",12139610::Screening procedure
final:0:concentration,final concentration,"Then, arabinose was added to a final concentration of 0.0002%, and the culture",12139610::Enzyme production and purification
clone,clone,"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
medium,medium,"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
culture,culture,"Then, arabinose was added to a final concentration of 0.0002%, and the culture",12139610::Enzyme production and purification
vector,vector,"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
LB:0:luriabertani:1:l,1 l of LuriaBertani (LB),"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
gene,gene,"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
engb,engB,"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
100:2:mg:0:ml-1:1:ampicillin:3:medium,medium with 100 mg ml-1 ampicillin,"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
E.:0:coli:1:clone,Each E. coli clone,"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
culture:0:0.0002:1:final:0:concentration,"final concentration of 0.0002%, and the culture","Then, arabinose was added to a final concentration of 0.0002%, and the culture",12139610::Enzyme production and purification
pbad,pBAD,"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
arabinose,arabinose,"Then, arabinose was added to a final concentration of 0.0002%, and the culture",12139610::Enzyme production and purification
mutant:0:engd:1:pbad,pBAD-engD or mutant,"Each E. coli clone harbouring the vector pBAD-engB-CBD, pBAD-engD or mutant gene was grown in 1 l of LuriaBertani (LB) medium with 100 mg ml-1 ampicillin at 37C to OD600 = 0.5.",12139610::Enzyme production and purification
central:2:deletional:1:t:0:cell,Central Deletional T Cell,Tolerance by Gene Therapy Induction of Central Deletional T Cell,12165518::title
deletional:1:t:0:cell,Deletional T Cell,Tolerance by Gene Therapy Induction of Central Deletional T Cell,12165518::title
t:0:cell,T Cell,Tolerance by Gene Therapy Induction of Central Deletional T Cell,12165518::title
tolerance,Tolerance,Tolerance by Gene Therapy Induction of Central Deletional T Cell,12165518::title
information,information,This information is current as Tolerance by Gene Therapy Induction of Central Deletional T Cell Eun-Suk Kang and John Iacomini,12165518::
engineering,engineering,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
mechanism,mechanism,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
t:1:cell:0:tolerance,T cell tolerance,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
cell,cell,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
bone:0:marrow,bone marrow,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
transgenic:0:mouse,Transgenic mice,Transgenic mice expressing an alloreactive TCR specific for the MHC class,12165518::Eun-Suk Kang and John Iacomini2
class,class,Transgenic mice expressing an alloreactive TCR specific for the MHC class,12165518::Eun-Suk Kang and John Iacomini2
lethally:0:irradiated:1:mouse,lethally irradiated mice,Reconstitution of lethally irradiated mice with bone marrow infected,12165518::Eun-Suk Kang and John Iacomini2
bone,bone,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
bone:0:marrow:2:lethally:0:irradiated:1:mouse,lethally irradiated mice with bone marrow,Reconstitution of lethally irradiated mice with bone marrow infected,12165518::Eun-Suk Kang and John Iacomini2
genetic:0:engineering,genetic engineering,Kb were used to examine the mechanism by which genetic engineering of bone marrow induces T cell tolerance.,12165518::Eun-Suk Kang and John Iacomini2
engineered:2:ES:0:cell:1:line:3:experiment,Experiments with the engineered ES cell lines,Experiments with the engineered ES cell lines were performed using Journal of Cell Science 115 (18) 3659Oligodendrocyte development from ES cells the culture protocol outlined in Fig.,12186951::Differentiation protocol
ES:0:cell:1:line,ES cell lines,Experiments with the engineered ES cell lines were performed using Journal of Cell Science 115 (18) 3659Oligodendrocyte development from ES cells the culture protocol outlined in Fig.,12186951::Differentiation protocol
culture,culture,Experiments with the engineered ES cell lines were performed using Journal of Cell Science 115 (18) 3659Oligodendrocyte development from ES cells the culture protocol outlined in Fig.,12186951::Differentiation protocol
development,development,Experiments with the engineered ES cell lines were performed using Journal of Cell Science 115 (18) 3659Oligodendrocyte development from ES cells the culture protocol outlined in Fig.,12186951::Differentiation protocol
ES:0:cell,ES cell,Experiments with the engineered ES cell lines were performed using Journal of Cell Science 115 (18) 3659Oligodendrocyte development from ES cells the culture protocol outlined in Fig.,12186951::Differentiation protocol
3659oligodendrocyte:0:development,3659Oligodendrocyte development,Experiments with the engineered ES cell lines were performed using Journal of Cell Science 115 (18) 3659Oligodendrocyte development from ES cells the culture protocol outlined in Fig.,12186951::Differentiation protocol
exponentially:0:grow:1:ES:0:cell,exponentially growing ES cells,"On day 0, exponentially growing ES cells were trypsinised and 7106 c",12186951::Differentiation protocol
legionellosis,legionellosis,"Starting in May 1995, after a case of nosocomial legionellosis was diagnosed, routine water sampling for legionella species was carried out every 3 months.",12189536::Water sampling
sample,sample,"The first sample which included six different sites in the hospital, revealed heavy contamination o",12189536::Water sampling
first:0:sample,first sample,"The first sample which included six different sites in the hospital, revealed heavy contamination o",12189536::Water sampling
site,sites,"The first sample which included six different sites in the hospital, revealed heavy contamination o",12189536::Water sampling
hospital,hospital,"The first sample which included six different sites in the hospital, revealed heavy contamination o",12189536::Water sampling
legionella,legionella,"Starting in May 1995, after a case of nosocomial legionellosis was diagnosed, routine water sampling for legionella species was carried out every 3 months.",12189536::Water sampling
legionella:0:specie,legionella species,"Starting in May 1995, after a case of nosocomial legionellosis was diagnosed, routine water sampling for legionella species was carried out every 3 months.",12189536::Water sampling
nosocomial:0:legionellosis,nosocomial legionellosis,"Starting in May 1995, after a case of nosocomial legionellosis was diagnosed, routine water sampling for legionella species was carried out every 3 months.",12189536::Water sampling
heavy:0:contamination,heavy contamination,"The first sample which included six different sites in the hospital, revealed heavy contamination o",12189536::Water sampling
case,case,"Starting in May 1995, after a case of nosocomial legionellosis was diagnosed, routine water sampling for legionella species was carried out every 3 months.",12189536::Water sampling
routine:0:water,routine water,"Starting in May 1995, after a case of nosocomial legionellosis was diagnosed, routine water sampling for legionella species was carried out every 3 months.",12189536::Water sampling
different:0:site,different sites,"The first sample which included six different sites in the hospital, revealed heavy contamination o",12189536::Water sampling
month,months,"Starting in May 1995, after a case of nosocomial legionellosis was diagnosed, routine water sampling for legionella species was carried out every 3 months.",12189536::Water sampling
contamination,contamination,"The first sample which included six different sites in the hospital, revealed heavy contamination o",12189536::Water sampling
specie,species,"Starting in May 1995, after a case of nosocomial legionellosis was diagnosed, routine water sampling for legionella species was carried out every 3 months.",12189536::Water sampling
hospital:1:different:0:site,six different sites in the hospital,"The first sample which included six different sites in the hospital, revealed heavy contamination o",12189536::Water sampling
week,weeks,Patients with legionella pneumonia were treated with erythromycin or ciprofloxacin (2 and 2 respectively) for 1 to 24 weeks.,12189536::Outcome (Table 1)
arrhythmia,arrhythmias,One patient (patient 2) died of hypomagnesemia induced seizures and arrhythmias before the diagnosis was made,12189536::Outcome (Table 1)
free:0:state:1:peptide:0:molecule,peptide molecules in the free state,"On addition of DLPC-d64 vesicles, peptide resonances were broadened with slight chemical shift changes in a one-dimensional (1D) NMR spectrum (Figure 1), suggesting that peptide molecules in the free state are in fast chemical exchange with those in the v",12124849::TRNOEs
chemical,chemical,"On addition of DLPC-d64 vesicles, peptide resonances were broadened with slight chemical shift changes in a one-dimensional (1D) NMR spectrum (Figure 1), suggesting that peptide molecules in the free state are in fast chemical exchange with those in the v",12124849::TRNOEs
DLPC:0:d64,DLPC-d64,"On addition of DLPC-d64 vesicles, peptide resonances were broadened with slight chemical shift changes in a one-dimensional (1D) NMR spectrum (Figure 1), suggesting that peptide molecules in the free state are in fast chemical exchange with those in the v",12124849::TRNOEs
spectrum,spectrum,"On addition of DLPC-d64 vesicles, peptide resonances were broadened with slight chemical shift changes in a one-dimensional (1D) NMR spectrum (Figure 1), suggesting that peptide molecules in the free state are in fast chemical exchange with those in the v",12124849::TRNOEs
peptide:0:molecule,peptide molecules,"On addition of DLPC-d64 vesicles, peptide resonances were broadened with slight chemical shift changes in a one-dimensional (1D) NMR spectrum (Figure 1), suggesting that peptide molecules in the free state are in fast chemical exchange with those in the v",12124849::TRNOEs
chemical:0:shift,chemical shift,"On addition of DLPC-d64 vesicles, peptide resonances were broadened with slight chemical shift changes in a one-dimensional (1D) NMR spectrum (Figure 1), suggesting that peptide molecules in the free state are in fast chemical exchange with those in the v",12124849::TRNOEs
DLPC,DLPC,"On addition of DLPC-d64 vesicles, peptide resonances were broadened with slight chemical shift changes in a one-dimensional (1D) NMR spectrum (Figure 1), suggesting that peptide molecules in the free state are in fast chemical exchange with those in the v",12124849::TRNOEs
lipid,lipid,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
ligand:0:molecule,ligand molecules,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
lipid:0:large:0:molecule:1:membrane,large molecule or lipid membranes,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
membrane,membranes,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
small:0:ligand,small ligand,"Although TRNOE is convenient for determining the conformation of a small ligand bound to a large molecule or lipid membranes, it is a rather indirect method in that it observes NOEs transferred from bound ligand molecules to free ones",12124849::Structure Analysis by TRNOE
solar:0:radiation,solar radiation,"As anticipated, annual changes of air temperature were related to mean total solar radiation.",12185909::Air temperature
air,air,"As anticipated, annual changes of air temperature were related to mean total solar radiation.",12185909::Air temperature
23.8o:0:c,23.8o C,The lowest value (15.8o C) was registered in June and the highest (23.8o C) in February,12185909::Air temperature
temperature,temperature,"As anticipated, annual changes of air temperature were related to mean total solar radiation.",12185909::Air temperature
radiation,radiation,"As anticipated, annual changes of air temperature were related to mean total solar radiation.",12185909::Air temperature
air:0:temperature,air temperature,"As anticipated, annual changes of air temperature were related to mean total solar radiation.",12185909::Air temperature
high:1:february:0:23.8o:0:c,highest (23.8o C) in February,The lowest value (15.8o C) was registered in June and the highest (23.8o C) in February,12185909::Air temperature
mean:1:annual:0:value,mean annual value,"Annual amplitude was 8o C (CV = 13%) and the mean annual value, 19.7oC.",12185909::Air temperature
15.8o:0:c:1:low:0:value,lowest value (15.8o C,The lowest value (15.8o C) was registered in June and the highest (23.8o C) in February,12185909::Air temperature
february:0:23.8o:0:c,23.8o C) in February,The lowest value (15.8o C) was registered in June and the highest (23.8o C) in February,12185909::Air temperature
change,changes,"As anticipated, annual changes of air temperature were related to mean total solar radiation.",12185909::Air temperature
annual:0:amplitude,Annual amplitude,"Annual amplitude was 8o C (CV = 13%) and the mean annual value, 19.7oC.",12185909::Air temperature
annual:0:change,annual changes,"As anticipated, annual changes of air temperature were related to mean total solar radiation.",12185909::Air temperature
value,value,The lowest value (15.8o C) was registered in June and the highest (23.8o C) in February,12185909::Air temperature
rain,rain,"During 1994, rain precipitation mean value was 109.6 mm, with a relatively high CV (93.9%) due to the great difference between the maximum (306.7 mm in December) and the minimum (5.5 mm in August) values.",12185909::Rain precipitation
1989:1:niemers:0:criterion,Niemers criteria (1989,"According to Niemers criteria (1989), two rainy pe",12185909::Rain precipitation
great:0:difference,great difference,"During 1994, rain precipitation mean value was 109.6 mm, with a relatively high CV (93.9%) due to the great difference between the maximum (306.7 mm in December) and the minimum (5.5 mm in August) values.",12185909::Rain precipitation
306.7:0:mm,306.7 mm,"During 1994, rain precipitation mean value was 109.6 mm, with a relatively high CV (93.9%) due to the great difference between the maximum (306.7 mm in December) and the minimum (5.5 mm in August) values.",12185909::Rain precipitation
maximum,maximum,"During 1994, rain precipitation mean value was 109.6 mm, with a relatively high CV (93.9%) due to the great difference between the maximum (306.7 mm in December) and the minimum (5.5 mm in August) values.",12185909::Rain precipitation
niemers:0:criterion,Niemers criteria,"According to Niemers criteria (1989), two rainy pe",12185909::Rain precipitation
bone,bone,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
transplantation,transplantation,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
stem:0:cell:1:transplantation,stem cell transplantation,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
pneumophila,pneumophila,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
BMT:0:unit,BMT) unit,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
stem,stem,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
outbreak,outbreak,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
pneumonia,pneumonia,A nosocomial outbreak of pneumonia caused by Legionella pneumophila serogroup 3 occurred in four patients following hematopoietic stem cell transplantation (HSCT) in a new bone marrow transplantation (BMT) unit during a 2 week period,12189536::Summary:
different:0:thermost:1:homologous:0:protein,homologous proteins that show different thermost,EngB from Clostridium cellulovorans by in vitro DNA recombination with non-cellulosomal endoglucanase EngD One strategy to find the rules for thermostabilization is a comparison of amino acid sequences from homologous proteins that show different thermost,12139610::Thermostabilization of cellulosomal endoglucanase
